student_id,age,entrance_score,board_percentage,extracurricular_score,admission_probability
7003,20,0,63.09,5,0.185
7004,19,0,81.33,9,0.39
7005,18,0,92.09,7,0.432
7006,17,512,78.11,4,0.621
7007,19,172,92.06,0,0.421
7008,19,0,82.49,0,0.235
7009,20,0,79.22,6,0.321
7010,19,0,98.13,4,0.422
7011,17,138,89.01,9,0.539
7012,19,128,59.46,4,0.227
7013,19,0,79.55,2,0.25
7014,18,0,56.03,7,0.17
7015,18,0,50.44,4,0.073
7016,20,196,71.09,3,0.339
7017,19,0,63.38,9,0.26
7018,19,0,96.11,8,0.48
7019,18,101,94.21,8,0.534
7020,18,76,82.99,10,0.472
7021,19,0,51.45,4,0.083
7022,20,149,55.41,2,0.175
7023,19,0,62.84,4,0.165
7024,19,0,82.46,0,0.235
7025,17,84,77.28,10,0.436
7026,20,12,54.24,8,0.184
7027,17,0,86.15,1,0.28
7028,20,120,52.21,4,0.169
7029,18,0,85.98,1,0.279
7030,20,0,97.28,6,0.452
7031,20,75,68.73,6,0.295
7032,20,0,91.41,6,0.409
7033,20,0,99.15,6,0.465
7034,19,0,54.95,4,0.108
7035,20,0,54.64,8,0.178
7036,17,0,75,9,0.344
7037,17,1,98.52,1,0.371
7038,19,0,83.11,9,0.403
7039,20,0,61.21,6,0.19
7040,20,0,65.99,9,0.279
7041,19,0,52.22,6,0.125
7042,19,0,59.38,4,0.14
7043,19,69,89.19,8,0.476
7044,20,520,99.28,8,0.73101
7045,20,276,96.13,0,0.52
7046,17,0,64.06,7,0.229
7047,19,183,96.37,2,0.496
7048,18,0,60.48,1,0.094
7049,20,65,61.16,5,0.215
7050,19,0,56.43,3,0.101
7051,20,0,85.5,2,0.294
7052,18,176,62.69,4,0.283
7053,19,60,73.76,5,0.303
7054,17,16,66.21,9,0.291
7055,20,0,56.14,3,0.099
7056,17,188,59.31,4,0.266
7057,18,0,57.94,2,0.094
7058,20,0,61.23,6,0.19
7059,20,83,67.23,6,0.289
7060,18,165,75.4,9,0.458
7061,18,625,60.83,5,0.59
7062,17,147,82.85,8,0.482
7063,20,76,62.97,4,0.218
7064,17,11,60.02,3,0.134
7065,17,0,94.63,7,0.451
7066,18,165,61.83,2,0.233
7067,17,74,65.17,10,0.341
7068,17,182,73.86,8,0.441
7069,19,0,94.85,3,0.38
7070,19,0,91.59,3,0.356
7071,18,39,61.36,6,0.217
7072,20,0,50.52,6,0.112
7073,19,0,69.27,6,0.248
7074,17,0,68.79,2,0.172
7075,19,0,60.37,9,0.238
7076,19,16,77.82,4,0.285
7077,20,0,95.8,5,0.423
7078,17,169,52.52,3,0.186
7079,17,0,88.07,3,0.33
7080,18,20,56.2,1,0.076
7081,18,186,92.41,1,0.451
7082,20,0,88.14,7,0.404
7083,19,146,80.32,4,0.391
7084,19,135,93.41,7,0.533
7085,19,0,85.66,7,0.386
7086,20,0,94.87,0,0.325
7087,18,66,79.73,6,0.369
7088,17,170,59.46,7,0.31
7089,17,53,74.27,10,0.393
7090,18,95,62.88,7,0.284
7091,19,129,96.32,6,0.532
7092,18,0,65.35,8,0.256
7093,18,27,79.58,8,0.378
7094,18,0,70.67,2,0.186
7095,20,78,54.45,7,0.211
7096,20,0,61.09,4,0.153
7097,17,221,57.97,2,0.243
7098,17,0,70.51,5,0.239
7099,17,0,73.7,0,0.172
7100,20,199,63.56,0,0.232
7101,18,176,94.45,4,0.513
7102,20,195,54.32,6,0.271
7103,19,173,71.59,8,0.418
7104,19,0,52.93,0,0.04199
7105,18,146,83.89,4,0.417
7106,18,0,67.58,6,0.236
7107,17,61,92.25,6,0.456
7108,19,0,86.95,10,0.449
7109,18,0,67.83,9,0.292
7110,18,0,97.6,1,0.363
7111,17,0,78.9,8,0.355
7112,20,0,67.45,2,0.163
7113,20,34,69.48,3,0.218
7114,18,192,84.64,10,0.562
7115,19,0,72.23,9,0.324
7116,20,24,82.4,1,0.269
7117,19,0,63.35,6,0.205
7118,19,0,60.73,4,0.15
7119,18,0,79.9,4,0.289
7120,19,0,66.21,5,0.208
7121,19,88,92.17,10,0.547
7122,19,0,92.78,5,0.401
7123,19,35,66.55,2,0.18
7124,19,0,54.21,8,0.175
7125,17,355,69.12,1,0.396
7126,20,0,57.44,3,0.108
7127,20,66,95.69,5,0.467
7128,17,0,88.09,1,0.294
7129,18,99,61.6,0,0.15
7130,20,611,78.14,3,0.67
7131,18,67,65.19,4,0.228
7132,20,0,91.23,2,0.335
7133,20,634,99.53,5,0.73101
7134,20,98,81.93,6,0.406
7135,17,72,58.76,2,0.148
7136,18,0,58.8,7,0.191
7137,19,115,78.23,0,0.282
7138,20,577,83.42,5,0.721
7139,17,187,97.74,7,0.599
7140,18,0,64.86,10,0.289
7141,17,43,61.58,5,0.203
7142,20,192,81.84,3,0.414
7143,20,132,80.23,6,0.417
7144,17,160,77.93,5,0.401
7145,17,20,85.19,7,0.396
7146,18,27,77.04,1,0.232
7147,20,0,51.77,8,0.158
7148,18,17,63.79,1,0.129
7149,18,42,94.4,8,0.495
7150,18,0,84,0,0.246
7151,19,156,85.27,7,0.488
7152,18,61,74.57,8,0.364
7153,17,102,71.71,8,0.371
7154,20,108,90.33,6,0.474
7155,18,0,96.66,0,0.338
7156,18,39,56.9,9,0.239
7157,19,135,56.69,8,0.284
7158,19,0,52.44,1,0.04199
7159,17,0,60.18,1,0.092
7160,17,0,90.76,7,0.423
7161,17,115,77.93,2,0.316
7162,20,0,71.16,4,0.226
7163,19,0,74.93,4,0.253
7164,20,0,93.71,9,0.48
7165,19,0,90.83,6,0.405
7166,18,1,88.51,1,0.298
7167,19,165,59.83,1,0.2
7168,19,9,83.52,7,0.376
7169,18,543,66.05,9,0.645
7170,20,145,73.52,9,0.431
7171,20,0,57.19,5,0.143
7172,20,74,74.44,3,0.281
7173,20,0,96.98,2,0.377
7174,18,164,83.54,3,0.408
7175,17,107,51.47,8,0.227
7176,18,157,92.42,10,0.595
7177,19,159,83.21,10,0.529
7178,20,0,71.52,7,0.283
7179,18,0,71.82,5,0.249
7180,18,0,88.34,6,0.387
7181,18,134,63.33,2,0.223
7182,20,0,69.56,6,0.251
7183,17,92,89.01,3,0.399
7184,18,0,94.1,0,0.32
7185,17,29,92.08,1,0.343
7186,20,0,79.63,9,0.378
7187,18,0,92.52,1,0.326
7188,17,186,85.59,2,0.42
7189,18,66,91.4,1,0.363
7190,17,198,63.71,10,0.414
7191,18,0,53.3,6,0.132
7192,20,0,98.52,5,0.443
7193,19,109,86.57,4,0.411
7194,20,195,93.2,4,0.517
7195,19,132,82.15,4,0.394
7196,20,175,68.04,9,0.412
7197,18,0,74.17,2,0.211
7198,20,18,85.11,9,0.43
7199,17,127,81.06,9,0.474
7200,18,0,51.25,1,0.04199
7201,19,148,82.86,4,0.41
7202,18,175,71.48,10,0.455
7203,18,196,90.08,0,0.423
7204,17,0,92.11,0,0.305
7205,17,182,83.54,0,0.366
7206,19,103,69.9,2,0.25
7207,20,115,88.91,4,0.432
7208,17,298,97.33,5,0.635
7209,18,26,60.03,6,0.199
7210,20,0,91.12,0,0.298
7211,20,0,52.14,4,0.088
7212,17,0,62.13,6,0.197
7213,19,90,94.78,0,0.385
7214,17,0,53.13,6,0.131
7215,17,0,54.88,7,0.162
7216,17,35,61.25,0,0.105
7217,19,0,77.52,5,0.29
7218,17,0,77.87,0,0.202
7219,18,112,72.8,10,0.422
7220,17,0,97.18,9,0.506
7221,18,137,53.51,7,0.244
7222,19,0,95.79,5,0.423
7223,18,6,51.14,3,0.066
7224,18,127,52.99,9,0.27
7225,19,0,54.18,5,0.121
7226,19,0,90.91,10,0.478
7227,17,0,77.07,3,0.251
7228,20,0,78.06,4,0.276
7229,20,176,73.89,3,0.346
7230,19,83,76.61,2,0.285
7231,19,276,55.05,1,0.24
7232,19,0,94.51,1,0.341
7233,18,22,79.06,7,0.352
7234,18,9,71.34,4,0.233
7235,18,44,74.01,4,0.276
7236,17,0,99.06,1,0.374
7237,20,179,85.42,8,0.522
7238,18,634,87.26,0,0.73101
7239,18,0,93.62,1,0.334
7240,20,0,96.81,0,0.339
7241,19,0,58.73,8,0.208
7242,19,0,95.08,0,0.327
7243,17,38,94.66,8,0.495
7244,18,6,94.11,8,0.469
7245,19,0,78.99,0,0.21
7246,18,137,56.63,9,0.303
7247,17,0,83.72,3,0.299
7248,20,0,87.49,6,0.381
7249,18,0,52.36,2,0.053
7250,19,249,91.77,4,0.543
7251,18,78,86.88,2,0.356
7252,19,0,56.95,5,0.141
7253,20,0,65.7,5,0.204
7254,20,0,83.68,4,0.317
7255,17,0,50.44,7,0.128
7256,19,0,83.92,4,0.318
7257,20,122,73.59,9,0.416
7258,19,0,85.84,0,0.26
7259,17,173,96.47,8,0.599
7260,17,8,97.8,4,0.425
7261,17,175,81.35,4,0.418
7262,17,84,99.24,2,0.45
7263,20,0,66.42,5,0.21
7264,20,184,96.89,4,0.537
7265,19,162,72.71,7,0.401
7266,19,28,94.05,10,0.52
7267,20,0,82.14,7,0.36
7268,18,123,88.61,7,0.49
7269,18,56,82.13,1,0.289
7270,19,185,94.7,3,0.503
7271,18,192,93.9,3,0.502
7272,17,192,58.44,7,0.317
7273,19,51,76.41,7,0.353
7274,20,165,73.69,8,0.428
7275,17,0,60.83,2,0.115
7276,17,0,61.99,9,0.25
7277,18,32,99.45,4,0.453
7278,20,0,91.06,2,0.334
7279,19,522,69.6,7,0.62
7280,19,22,60.22,1,0.107
7281,19,21,66.99,3,0.192
7282,18,187,66.07,6,0.351
7283,19,229,92.52,1,0.481
7284,17,0,66.02,7,0.243
7285,17,40,79.53,3,0.295
7286,20,127,94.61,6,0.518
7287,19,155,81.04,8,0.475
7288,17,0,97.84,1,0.365
7289,18,0,51.68,3,0.066
7290,17,75,97.84,0,0.397
7291,19,161,97.52,5,0.544
7292,20,0,75.47,6,0.293
7293,18,0,93.7,2,0.353
7294,18,0,96.46,6,0.446
7295,17,0,96.42,6,0.446
7296,18,0,83.95,5,0.337
7297,18,157,95.41,2,0.471
7298,17,66,59.46,4,0.185
7299,18,0,77.56,8,0.345
7300,20,88,95.46,10,0.57
7301,20,64,99.53,8,0.551
7302,18,140,93.27,2,0.444
7303,20,0,51.85,6,0.122
7304,17,165,99.53,1,0.492
7305,20,510,89.42,3,0.684
7306,18,0,98.18,1,0.368
7307,19,78,86.08,6,0.423
7308,17,152,56.38,6,0.257
7309,20,0,91.03,5,0.388
7310,18,182,75.74,9,0.472
7311,20,69,65.88,4,0.234
7312,17,0,52.3,4,0.089
7313,19,181,59.93,9,0.357
7314,17,0,58.62,9,0.226
7315,20,0,50.62,6,0.113
7316,18,36,74.54,8,0.347
7317,19,634,59.53,7,0.632
7318,20,0,67.47,1,0.145
7319,19,0,86.72,1,0.284
7320,17,145,58.71,4,0.233
7321,17,117,65.08,9,0.351
7322,17,0,65.66,6,0.222
7323,20,79,80.87,0,0.277
7324,20,148,97.62,9,0.608
7325,18,0,91.7,7,0.429
7326,20,0,58.54,4,0.134
7327,17,194,79.56,6,0.454
7328,19,175,83.5,8,0.506
7329,18,0,63.56,4,0.171
7330,17,0,50.44,10,0.181
7331,18,199,76.74,6,0.437
7332,18,198,93.76,7,0.578
7333,18,0,54.43,10,0.213
7334,17,0,67.3,6,0.234
7335,18,188,66.88,8,0.394
7336,17,113,78.91,0,0.286
7337,20,141,63.18,0,0.19
7338,18,0,88.83,5,0.372
7339,17,79,72.19,2,0.25
7340,19,189,90.7,3,0.477
7341,20,79,85.87,2,0.35
7342,18,7,74.4,1,0.2
7343,20,0,77.93,0,0.202
7344,19,0,79.27,2,0.248
7345,19,0,85.92,7,0.387
7346,18,39,94.5,7,0.476
7347,17,129,92.94,7,0.525
7348,18,0,87.91,0,0.275
7349,20,0,69.26,1,0.158
7350,20,118,90.46,2,0.409
7351,20,195,98.68,8,0.63
7352,20,193,66.16,7,0.374
7353,18,3,82.88,3,0.295
7354,18,163,87.49,4,0.454
7355,20,0,88.71,4,0.353
7356,19,152,82.65,5,0.43
7357,18,0,69.55,7,0.269
7358,18,169,81.24,2,0.376
7359,20,118,68.08,9,0.374
7360,17,0,96.64,0,0.338
7361,17,0,91.52,5,0.392
7362,19,0,50.55,5,0.094
7363,17,0,68.68,8,0.28
7364,17,126,75.27,5,0.359
7365,20,13,86.85,2,0.312
7366,18,0,80.38,10,0.402
7367,19,0,96.42,1,0.355
7368,18,0,87.37,0,0.271
7369,17,0,82.09,9,0.396
7370,17,0,84.4,2,0.286
7371,20,0,95.46,8,0.475
7372,17,106,75.3,2,0.291
7373,19,152,77.07,4,0.371
7374,18,0,90.22,1,0.31
7375,18,0,61.86,4,0.158
7376,20,0,74.57,7,0.305
7377,19,41,89,3,0.365
7378,19,0,87.15,3,0.324
7379,18,27,96.35,2,0.391
7380,18,104,90.95,9,0.53
7381,19,0,58.51,9,0.225
7382,17,0,94.27,3,0.375
7383,17,0,84.29,6,0.357
7384,19,0,58.59,5,0.153
7385,19,0,67.02,8,0.268
7386,17,148,56.08,7,0.27
7387,20,17,97.65,0,0.357
7388,19,563,75.24,9,0.725
7389,17,193,76.98,5,0.416
7390,20,194,56.1,0,0.174
7391,20,0,73.09,4,0.24
7392,18,135,93.23,7,0.531
7393,18,0,90.92,1,0.315
7394,18,0,89.37,0,0.285
7395,19,154,85.64,2,0.398
7396,17,0,89.55,5,0.377
7397,18,15,91.85,4,0.386
7398,17,156,82.8,5,0.434
7399,17,123,57.37,3,0.19
7400,18,0,77.03,6,0.305
7401,19,87,52.58,7,0.204
7402,20,612,83.3,6,0.73101
7403,17,46,95.96,5,0.455
7404,17,141,75.46,2,0.316
7405,18,84,65.55,5,0.26
7406,19,164,70.89,9,0.425
7407,20,75,90.02,5,0.431
7408,19,0,76.6,4,0.265
7409,19,0,93.62,7,0.443
7410,17,31,87.79,6,0.404
7411,17,0,68.44,3,0.188
7412,17,609,82.8,5,0.73101
7413,19,122,62.2,8,0.316
7414,18,0,60.11,5,0.164
7415,17,0,53.55,7,0.152
7416,19,0,62.12,4,0.16
7417,20,88,89.82,9,0.511
7418,18,144,54.43,0,0.129
7419,20,0,82.78,9,0.401
7420,19,158,68.05,4,0.31
7421,19,148,99.24,9,0.62
7422,20,190,79.77,10,0.525
7423,17,0,89.43,9,0.449
7424,20,177,89.66,8,0.552
7425,20,70,72.23,0,0.208
7426,20,142,53.6,7,0.248
7427,19,62,56.04,6,0.194
7428,20,0,71.64,1,0.175
7429,20,0,82.28,4,0.307
7430,20,41,76.88,4,0.295
7431,20,49,88.3,2,0.347
7432,20,0,94.56,8,0.468
7433,18,0,61.08,5,0.171
7434,19,4,67.92,0,0.132
7435,18,0,65.1,4,0.182
7436,20,0,58.43,1,0.079
7437,20,0,77.69,6,0.31
7438,20,0,57.12,4,0.124
7439,19,0,52.08,5,0.105
7440,18,0,53.26,8,0.168
7441,17,222,87.63,4,0.495
7442,19,0,78.79,2,0.245
7443,19,0,97.42,3,0.398
7444,19,0,96.23,4,0.408
7445,19,0,86.43,2,0.3
7446,20,0,93.07,3,0.367
7447,17,24,57.38,4,0.142
7448,18,0,90.36,5,0.383
7449,19,0,83.5,7,0.37
7450,20,0,93.14,5,0.404
7451,20,48,63.97,6,0.242
7452,20,84,87.75,8,0.475
7453,20,66,52.84,3,0.119
7454,20,0,86.8,2,0.303
7455,19,159,59.51,1,0.194
7456,17,122,97.64,8,0.573
7457,19,16,99.23,3,0.422
7458,19,0,70.65,9,0.313
7459,17,89,96.22,9,0.558
7460,20,149,62.63,0,0.192
7461,19,42,80.85,2,0.288
7462,20,24,93.38,4,0.403
7463,17,347,91.51,1,0.553
7464,20,0,67.66,2,0.164
7465,18,94,59.92,4,0.207
7466,19,0,64.72,5,0.197
7467,19,0,50.44,5,0.092
7468,19,0,66.88,8,0.267
7469,20,0,86.11,3,0.316
7470,17,0,73.08,5,0.258
7471,19,88,57,2,0.146
7472,20,0,66.71,1,0.139
7473,17,126,63.02,6,0.288
7474,18,0,79.47,1,0.232
7475,18,130,53.93,9,0.279
7476,19,69,86.56,8,0.457
7477,20,80,56.8,2,0.139
7478,20,169,98.51,0,0.466
7479,20,161,88.79,8,0.535
7480,18,0,67.88,10,0.311
7481,19,0,59.55,8,0.214
7482,17,33,81.98,0,0.254
7483,18,47,98.13,5,0.471
7484,17,116,74.98,2,0.295
7485,17,151,75.25,2,0.321
7486,20,124,67.57,4,0.283
7487,20,160,79.94,4,0.397
7488,19,71,98.68,8,0.546
7489,17,53,72.53,4,0.271
7490,17,0,54.57,9,0.196
7491,17,0,75.39,4,0.257
7492,19,47,87.92,1,0.325
7493,17,192,95.95,6,0.571
7494,18,0,86.04,7,0.388
7495,20,114,91.5,3,0.432
7496,20,175,73.13,3,0.34
7497,20,388,54.75,10,0.477
7498,18,187,52.77,9,0.309
7499,19,0,58.97,1,0.083
7500,17,190,70.95,6,0.389
7501,20,65,92.09,9,0.512
7502,17,161,74.75,2,0.324
7503,19,25,67.49,10,0.325
7504,19,61,70.07,1,0.205
7505,20,0,98.23,8,0.495
7506,18,308,71.86,10,0.547
7507,17,28,84.23,0,0.267
7508,20,11,98.06,9,0.519
7509,19,0,83.29,8,0.386
7510,18,50,77.61,4,0.306
7511,18,66,75.8,7,0.358
7512,18,80,82.74,1,0.309
7513,18,0,77.99,10,0.384
7514,18,114,83.82,8,0.467
7515,18,0,79.67,2,0.251
7516,18,18,98.74,2,0.402
7517,17,132,92.84,5,0.49
7518,20,0,54.73,9,0.197
7519,17,53,91.38,2,0.372
7520,17,587,58.93,10,0.641
7521,17,0,63.57,7,0.225
7522,20,160,60.13,5,0.272
7523,18,0,69.6,0,0.142
7524,18,119,67.6,6,0.316
7525,18,0,95.1,0,0.327
7526,17,0,77.29,0,0.198
7527,18,0,66.08,1,0.134
7528,17,0,78.89,6,0.318
7529,20,0,76.64,8,0.338
7530,17,115,98.68,5,0.521
7531,18,0,60.12,1,0.091
7532,20,0,88.22,6,0.386
7533,20,0,52.92,3,0.075
7534,19,74,68.94,7,0.314
7535,17,0,71.23,2,0.19
7536,18,0,96.9,4,0.413
7537,17,0,55.56,8,0.185
7538,19,0,73.59,3,0.225
7539,18,0,63.82,3,0.154
7540,19,0,50.44,2,0.04199
7541,19,7,54.47,4,0.109
7542,20,118,69.68,2,0.258
7543,18,1,88.86,7,0.409
7544,20,0,98.27,9,0.513
7545,18,0,74.7,7,0.306
7546,19,612,99.53,1,0.73101
7547,19,276,52.13,4,0.273
7548,20,0,51.23,1,0.04199
7549,18,109,68.97,10,0.392
7550,20,0,66.47,7,0.246
7551,18,8,64.96,1,0.132
7552,18,101,94.05,7,0.514
7553,18,61,77.88,8,0.388
7554,19,0,68.79,9,0.299
7555,19,112,51.25,9,0.247
7556,17,0,51.28,0,0.04199
7557,20,165,56.26,10,0.338
7558,20,0,62.59,4,0.164
7559,17,0,51.66,9,0.175
7560,20,53,59.2,3,0.157
7561,19,96,52.56,3,0.137
7562,17,114,94.4,1,0.417
7563,18,0,77.95,7,0.33
7564,20,0,70.86,1,0.169
7565,18,400,67.45,1,0.414
7566,20,0,94.06,10,0.501
7567,18,65,67.53,7,0.298
7568,17,0,70.37,1,0.166
7569,18,0,53.78,10,0.209
7570,19,136,92.47,6,0.508
7571,19,0,64.92,0,0.108
7572,20,0,83.34,0,0.242
7573,17,25,54.44,3,0.103
7574,20,305,65.9,10,0.502
7575,19,0,57.1,0,0.051
7576,17,634,87.48,0,0.73101
7577,20,119,86.49,3,0.399
7578,18,29,86.46,0,0.284
7579,19,0,60.9,0,0.079
7580,19,123,80.21,0,0.302
7581,17,162,54.87,3,0.198
7582,17,0,58.83,8,0.209
7583,19,66,98.19,4,0.467
7584,18,58,75.43,7,0.35
7585,17,0,82.28,5,0.325
7586,17,58,53.74,10,0.247
7587,20,0,60.13,7,0.2
7588,17,226,95.68,1,0.502
7589,17,0,53.56,9,0.189
7590,19,0,76.67,2,0.23
7591,17,0,91.56,9,0.465
7592,19,133,93.99,4,0.481
7593,19,129,63.33,1,0.201
7594,19,0,53.95,8,0.173
7595,18,45,62.77,10,0.304
7596,20,41,79.49,7,0.368
7597,19,44,81.26,6,0.365
7598,18,98,82.51,2,0.338
7599,17,0,66.44,6,0.228
7600,18,0,75.33,8,0.329
7601,17,10,65.58,2,0.156
7602,17,187,94.57,9,0.612
7603,18,67,50.7,8,0.195
7604,17,108,66.28,10,0.372
7605,17,195,87.98,0,0.407
7606,18,0,99.53,2,0.398
7607,19,98,68.5,2,0.236
7608,17,98,66.46,5,0.276
7609,18,0,87.08,9,0.432
7610,17,15,93.05,2,0.359
7611,17,62,76.63,8,0.38
7612,17,15,91.33,2,0.346
7613,18,0,94.16,9,0.484
7614,19,0,66.5,6,0.228
7615,20,133,64.78,5,0.287
7616,19,143,55.19,0,0.134
7617,19,28,56.46,3,0.12
7618,20,634,77.3,1,0.695
7619,18,0,55.31,8,0.183
7620,20,625,86.7,5,0.73101
7621,20,8,73.32,9,0.338
7622,19,0,93.16,5,0.404
7623,20,0,83.32,10,0.423
7624,17,198,68.45,7,0.394
7625,20,0,61.56,0,0.084
7626,19,0,68.74,1,0.154
7627,17,0,72.52,7,0.29
7628,17,0,88.53,9,0.443
7629,19,0,65.78,6,0.223
7630,18,0,58.33,7,0.187
7631,18,130,79.33,2,0.336
7632,18,0,69.48,1,0.159
7633,20,0,69.11,9,0.302
7634,18,0,67.51,4,0.199
7635,17,0,75.69,6,0.295
7636,18,124,72.95,10,0.431
7637,17,0,96.47,4,0.41
7638,19,264,63.79,9,0.441
7639,20,0,65.58,4,0.185
7640,20,24,65.71,1,0.148
7641,19,183,96.43,5,0.551
7642,20,0,51.54,8,0.156
7643,18,0,52.82,2,0.056
7644,19,0,94.41,1,0.34
7645,17,185,61.09,4,0.277
7646,19,0,80.06,5,0.309
7647,19,0,70.3,8,0.292
7648,17,145,59.63,8,0.312
7649,19,22,93.3,0,0.329
7650,19,0,75.55,9,0.348
7651,18,0,78.19,1,0.222
7652,19,109,50.67,2,0.114
7653,18,26,78.73,1,0.244
7654,18,58,56.36,2,0.121
7655,17,143,95.66,7,0.554
7656,18,0,72.55,7,0.29
7657,20,77,98.24,1,0.42
7658,20,144,67.63,9,0.388
7659,19,95,73.18,4,0.304
7660,19,162,50.9,8,0.26
7661,19,122,50.74,1,0.105
7662,18,136,83.48,10,0.516
7663,18,0,50.44,0,0.04199
7664,19,0,97.65,0,0.346
7665,20,163,98.48,9,0.625
7666,18,0,61.8,0,0.085
7667,19,185,90.57,10,0.6
7668,18,185,92.46,10,0.614
7669,18,166,56.6,10,0.341
7670,18,75,90.68,4,0.418
7671,17,53,93.16,7,0.476
7672,18,0,68.58,7,0.262
7673,19,95,84.67,5,0.406
7674,19,248,63.33,1,0.281
7675,20,211,78.75,7,0.477
7676,17,0,78,4,0.275
7677,20,195,56.05,6,0.284
7678,20,192,96.54,10,0.648
7679,18,0,96.94,3,0.395
7680,18,0,97.38,8,0.489
7681,18,0,76.8,0,0.194
7682,19,334,62.54,9,0.479
7683,20,333,86.97,6,0.601
7684,19,0,83.08,5,0.331
7685,19,171,93.77,4,0.505
7686,19,0,92.6,1,0.327
7687,17,478,63.92,6,0.531
7688,19,6,79.2,10,0.397
7689,17,0,71.94,7,0.286
7690,20,44,96.46,0,0.367
7691,20,6,70.45,0,0.152
7692,19,11,53.17,9,0.193
7693,18,0,74.49,0,0.177
7694,19,49,61.52,2,0.153
7695,19,90,50.53,4,0.137
7696,19,54,95.6,10,0.549
7697,19,0,83.63,4,0.316
7698,17,118,55.86,1,0.14
7699,17,0,68.97,10,0.319
7700,18,176,63.93,0,0.219
7701,19,18,90.81,3,0.362
7702,18,28,84.83,0,0.271
7703,19,115,55.49,6,0.226
7704,18,0,50.44,3,0.056
7705,20,0,90.99,1,0.315
7706,18,164,96.66,9,0.612
7707,20,0,98.09,7,0.476
7708,18,0,55.95,5,0.134
7709,18,129,69.55,7,0.355
7710,19,138,56.12,3,0.191
7711,18,0,96.72,6,0.448
7712,17,185,72.61,2,0.325
7713,18,93,95.49,3,0.447
7714,20,57,72.7,0,0.203
7715,17,0,54.54,10,0.214
7716,18,104,67.87,10,0.381
7717,19,593,98.57,7,0.73101
7718,19,0,93.83,5,0.409
7719,18,116,75.69,7,0.391
7720,17,0,66.44,8,0.264
7721,17,0,58.2,1,0.077
7722,18,0,56.89,1,0.068
7723,20,634,57.79,7,0.65
7724,17,0,76.6,10,0.374
7725,20,60,84.98,7,0.421
7726,19,132,64.82,2,0.232
7727,17,159,99.21,4,0.537
7728,18,98,73.34,1,0.253
7729,17,50,79.78,0,0.249
7730,20,275,76.8,6,0.488
7731,19,33,88.55,5,0.392
7732,18,159,96.78,1,0.464
7733,18,123,92.37,6,0.499
7734,19,41,75.74,7,0.341
7735,17,0,96.92,9,0.504
7736,18,0,70.94,10,0.333
7737,17,0,53.69,5,0.117
7738,19,64,56.63,6,0.2
7739,19,124,97.61,2,0.465
7740,18,2,97,7,0.469
7741,17,228,95.69,5,0.576
7742,18,128,87.57,4,0.431
7743,20,0,83.96,8,0.391
7744,17,538,91.88,5,0.73101
7745,17,161,72.26,4,0.342
7746,17,158,77.37,2,0.341
7747,20,0,94.92,6,0.435
7748,17,0,52.84,4,0.093
7749,19,132,78.16,2,0.329
7750,20,88,69.06,6,0.306
7751,19,0,77.78,0,0.201
7752,18,94,97.86,3,0.465
7753,17,142,89.28,4,0.453
7754,17,0,73.83,7,0.3
7755,17,138,84.04,10,0.521
7756,20,26,78.15,4,0.294
7757,17,0,59.86,8,0.216
7758,17,87,72.8,6,0.333
7759,20,537,55.54,3,0.456
7760,18,0,72.82,0,0.165
7761,18,0,71.97,4,0.232
7762,19,193,84.92,9,0.546
7763,19,10,63.47,6,0.213
7764,20,300,69.65,1,0.362
7765,18,0,70.58,7,0.276
7766,19,0,58.59,8,0.207
7767,20,594,86.63,1,0.684
7768,18,146,83.46,8,0.486
7769,18,22,70.04,0,0.16
7770,20,190,57.92,5,0.276
7771,17,0,89.37,9,0.449
7772,17,39,84.65,0,0.277
7773,19,0,83.21,3,0.295
7774,20,149,97.28,6,0.552
7775,17,0,90.18,7,0.418
7776,20,0,94.94,1,0.344
7777,20,0,88.02,1,0.294
7778,20,170,87.27,9,0.548
7779,18,429,87.92,9,0.727
7780,18,0,97.27,5,0.434
7781,19,67,76.25,10,0.417
7782,17,0,70.52,4,0.221
7783,20,105,98.06,7,0.546
7784,19,0,98.45,7,0.478
7785,18,0,93.62,1,0.334
7786,19,38,78.73,10,0.415
7787,19,0,81.34,0,0.227
7788,19,0,72.44,5,0.253
7789,20,18,60.53,10,0.27
7790,20,4,55.05,9,0.202
7791,20,0,50.62,5,0.095
7792,19,3,60.65,0,0.079
7793,19,0,76.92,7,0.322
7794,18,0,95.07,5,0.418
7795,17,0,70.77,5,0.241
7796,18,94,82.04,1,0.314
7797,20,0,73.13,5,0.258
7798,17,98,50.68,9,0.234
7799,19,0,71.38,7,0.282
7800,17,254,68.54,3,0.36
7801,18,54,65.83,9,0.314
7802,17,30,65.29,5,0.222
7803,19,122,57.62,8,0.282
7804,20,0,79.18,9,0.375
7805,20,91,90.16,2,0.389
7806,19,0,91.65,10,0.484
7807,17,0,63.42,0,0.097
7808,19,51,64.35,1,0.156
7809,17,0,64.21,6,0.212
7810,18,160,58.04,2,0.202
7811,19,0,81.21,0,0.226
7812,19,193,57.32,7,0.31
7813,17,195,69.91,6,0.384
7814,20,44,77.13,10,0.408
7815,18,0,83.86,1,0.264
7816,20,0,98.37,3,0.405
7817,19,0,90.86,2,0.333
7818,19,0,69.69,4,0.215
7819,19,92,91.44,5,0.453
7820,20,158,64.03,1,0.226
7821,17,57,83.93,8,0.43
7822,19,196,60.31,9,0.37
7823,17,149,71.84,8,0.404
