student_id,age,entrance_score,board_percentage,extracurricular_score,admission_probability,Topsis Score,Rank
7420.0,19,158,68.05,4,0.31,0.29158143891060495,8284
7421.0,19,148,99.24,9,0.62,0.4273711772878659,1860
7422.0,20,190,79.77,10,0.525,0.44936726881042266,1577
7423.0,17,0,89.43,9,0.449,0.30504045810367836,7073
7424.0,20,177,89.66,8,0.552,0.4241844788202706,1914
7425.0,20,70,72.23,0,0.208,0.14202318696359525,21276
7426.0,20,142,53.6,7,0.248,0.30522972507091317,7055
7427.0,19,62,56.04,6,0.194,0.21467478253715377,15761
7428.0,20,0,71.64,1,0.175,0.0955297568086706,23284
7429.0,20,0,82.28,4,0.307,0.19027922448693074,17786
7430.0,20,41,76.88,4,0.295,0.19758449932070127,17222
7431.0,20,49,88.3,2,0.347,0.20100746397249772,16961
7432.0,20,0,94.56,8,0.468,0.2979250210788177,7746
7433.0,18,0,61.08,5,0.171,0.1628273735120731,19966
7434.0,19,4,67.92,0,0.132,0.06685697639174623,24086
7435.0,18,0,65.1,4,0.182,0.14380641178383188,21179
7436.0,20,0,58.43,1,0.079,0.05194828374588419,24386
7437.0,20,0,77.69,6,0.31,0.22234138305760623,15091
7438.0,20,0,57.12,4,0.124,0.13145926237942934,21810
7439.0,19,0,52.08,5,0.105,0.1516569249383502,20732
7440.0,18,0,53.26,8,0.168,0.22780739821061416,14580
7441.0,17,222,87.63,4,0.495,0.41015101306606405,2192
7442.0,19,0,78.79,2,0.245,0.13744105553034075,21525
7443.0,19,0,97.42,3,0.398,0.21603955159566432,15649
7444.0,19,0,96.23,4,0.408,0.22939459853487107,14426
7445.0,19,0,86.43,2,0.3,0.16384480801273227,19903
7446.0,20,0,93.07,3,0.367,0.20354631337760146,16734
7447.0,17,24,57.38,4,0.142,0.1384958566729687,21461
7448.0,18,0,90.36,5,0.383,0.23107668286622862,14273
7449.0,19,0,83.5,7,0.37,0.2555094900283157,11969
7450.0,20,0,93.14,5,0.404,0.23972032508645438,13474
7451.0,20,48,63.97,6,0.242,0.2192161640634772,15349
7452.0,20,84,87.75,8,0.475,0.33602075438650975,4819
7453.0,20,66,52.84,3,0.119,0.14023161101740625,21370
7454.0,20,0,86.8,2,0.303,0.1663516556258854,19740
7455.0,19,159,59.51,1,0.194,0.23321893784230702,14055
7456.0,17,122,97.64,8,0.573,0.38634914719232255,2815
7457.0,19,16,99.23,3,0.422,0.2295667128755623,14408
7458.0,19,0,70.65,9,0.313,0.2733410532856055,10131
7459.0,17,89,96.22,9,0.558,0.3723738707809196,3261
7460.0,20,149,62.63,0,0.192,0.2180637912192185,15448
7461.0,19,42,80.85,2,0.288,0.16942307469121304,19537
7462.0,20,24,93.38,4,0.403,0.23411552846507963,13967
7463.0,17,347,91.51,1,0.553,0.5276596072243427,1148
7464.0,20,0,67.66,2,0.164,0.10187294716197083,23029
7465.0,18,94,59.92,4,0.207,0.20132269168504,16934
7466.0,19,0,64.72,5,0.197,0.1700039552770292,19491
7467.0,19,0,50.44,5,0.092,0.1501962118314265,20845
7468.0,19,0,66.88,8,0.267,0.24598575570838754,12953
7469.0,20,0,86.11,3,0.316,0.18160699693888266,18517
7470.0,17,0,73.08,5,0.258,0.18712563241587515,18042
7471.0,19,88,57.0,2,0.146,0.14927475648950456,20910
7472.0,20,0,66.71,1,0.139,0.07747525170539524,23795
7473.0,17,126,63.02,6,0.288,0.2831387975837253,9104
7474.0,18,0,79.47,1,0.232,0.12220304930864505,22292
7475.0,18,130,53.93,9,0.279,0.3333480155660832,4977
7476.0,19,69,86.56,8,0.457,0.32212884920547336,5737
7477.0,20,80,56.8,2,0.139,0.1408563857196793,21336
7478.0,20,169,98.51,0,0.466,0.3254558557834977,5442
7479.0,20,161,88.79,8,0.535,0.40650569967163874,2262
7480.0,18,0,67.88,10,0.311,0.28913291142977426,8525
7481.0,19,0,59.55,8,0.214,0.23553684702799166,13842
7482.0,17,33,81.98,0,0.254,0.13900397654508972,21440
7483.0,18,47,98.13,5,0.471,0.27845199996776393,9620
7484.0,17,116,74.98,2,0.295,0.22435168685128784,14926
7485.0,17,151,75.25,2,0.321,0.26732790795583905,10767
7486.0,20,124,67.57,4,0.283,0.25155047965183186,12381
7487.0,20,160,79.94,4,0.397,0.3209227391134532,5827
7488.0,19,71,98.68,8,0.546,0.3483182562364108,4201
7489.0,17,53,72.53,4,0.271,0.19256102267123656,17612
7490.0,17,0,54.57,9,0.196,0.25159186578382703,12376
7491.0,17,0,75.39,4,0.257,0.16924631554346325,19549
7492.0,19,47,87.92,1,0.325,0.18320613424976245,18380
7493.0,17,192,95.95,6,0.571,0.42151919824356193,1963
7494.0,18,0,86.04,7,0.388,0.2604726789251166,11454
7495.0,20,114,91.5,3,0.432,0.2846155759465453,8978
7496.0,20,175,73.13,3,0.34,0.30787652054097514,6811
7497.0,20,388,54.75,10,0.477,0.637197253788955,855
7498.0,18,187,52.77,9,0.309,0.38671932047878455,2803
7499.0,19,0,58.97,1,0.083,0.04846777986145188,24457
7500.0,17,190,70.95,6,0.389,0.3692570582730553,3358
7501.0,20,65,92.09,9,0.512,0.3481524073122716,4210
7502.0,17,161,74.75,2,0.324,0.2785038045657179,9618
7503.0,19,25,67.49,10,0.325,0.3002405471188517,7536
7504.0,19,61,70.07,1,0.205,0.13457277930083578,21658
7505.0,20,0,98.23,8,0.495,0.30542393413686925,7033
7506.0,18,308,71.86,10,0.547,0.5673081777108748,1027
7507.0,17,28,84.23,0,0.267,0.14405659764022552,21167
7508.0,20,11,98.06,9,0.519,0.32720322122437945,5331
7509.0,19,0,83.29,8,0.386,0.2750482753167443,9963
7510.0,18,50,77.61,4,0.306,0.20447589711160183,16650
7511.0,18,66,75.8,7,0.358,0.27722204316394916,9745
7512.0,18,80,82.74,1,0.309,0.19438208255963257,17477
7513.0,18,0,77.99,10,0.384,0.3040203403588339,7165
7514.0,18,114,83.82,8,0.467,0.35217134363896896,4042
7515.0,18,0,79.67,2,0.251,0.13949952053079426,21408
7516.0,18,18,98.74,2,0.402,0.21389292739995963,15817
7517.0,17,132,92.84,5,0.49,0.3367695137460579,4766
7518.0,20,0,54.73,9,0.197,0.2528283643355563,12231
7519.0,17,53,91.38,2,0.372,0.21253679805024256,15944
7520.0,17,587,58.93,10,0.641,0.8724926480849245,141
7521.0,17,0,63.57,7,0.225,0.21716387408970478,15548
7522.0,20,160,60.13,5,0.272,0.2970008078639397,7828
7523.0,18,0,69.6,0,0.142,0.07044478570251259,23986
7524.0,18,119,67.6,6,0.316,0.2850959659372855,8924
7525.0,18,0,95.1,0,0.327,0.1697868383214181,19505
7526.0,17,0,77.29,0,0.198,0.10168137205790295,23034
7527.0,18,0,66.08,1,0.134,0.06995998321869218,23996
7528.0,17,0,78.89,6,0.318,0.22346351412239454,14986
7529.0,20,0,76.64,8,0.338,0.2631427746006651,11192
7530.0,17,115,98.68,5,0.521,0.3345780721435887,4905
7531.0,18,0,60.12,1,0.091,0.04875599660822831,24450
7532.0,20,0,88.22,6,0.386,0.24654058746516316,12902
7533.0,20,0,52.92,3,0.075,0.09823091810388025,23177
7534.0,19,74,68.94,7,0.314,0.26986678943945164,10506
7535.0,17,0,71.23,2,0.19,0.10980976844066616,22730
7536.0,18,0,96.9,4,0.413,0.23091390760654784,14289
7537.0,17,0,55.56,8,0.185,0.23011438032740775,14359
7538.0,19,0,73.59,3,0.225,0.1415534863157067,21302
7539.0,18,0,63.82,3,0.154,0.11359320351662598,22590
7540.0,19,0,50.44,2,0.04199,0.06563166566813051,24137
7541.0,19,7,54.47,4,0.109,0.1283002898479975,21959
7542.0,20,118,69.68,2,0.258,0.2149606643018204,15738
7543.0,18,1,88.86,7,0.409,0.26701508019730413,10797
7544.0,20,0,98.27,9,0.513,0.3221717528741671,5733
7545.0,18,0,74.7,7,0.306,0.23709620294838724,13708
7546.0,19,612,99.53,1,0.73101,0.7556995879636748,503
7547.0,19,276,52.13,4,0.273,0.41259449751749766,2129
7548.0,20,0,51.23,1,0.04199,0.04391078080215086,24564
7549.0,18,109,68.97,10,0.392,0.35736072756260157,3829
7550.0,20,0,66.47,7,0.246,0.2232176710743815,15013
7551.0,18,8,64.96,1,0.132,0.06925437034183227,24031
7552.0,18,101,94.05,7,0.514,0.34478847097845344,4347
7553.0,18,61,77.88,8,0.388,0.2985977368113996,7690
7554.0,19,0,68.79,9,0.299,0.2704192470198694,10457
7555.0,19,112,51.25,9,0.247,0.3146363567240076,6306
7556.0,17,0,51.28,0,0.04199,0.002125489376923092,24995
7557.0,20,165,56.26,10,0.338,0.38790255665464823,2759
7558.0,20,0,62.59,4,0.164,0.14087604035192364,21335
7559.0,17,0,51.66,9,0.175,0.2487165199354723,12686
7560.0,20,53,59.2,3,0.157,0.13889915414137163,21447
7561.0,19,96,52.56,3,0.137,0.17062679566810843,19441
7562.0,17,114,94.4,1,0.417,0.2648285950066917,11017
7563.0,18,0,77.95,7,0.33,0.24365100152316066,13150
7564.0,20,0,70.86,1,0.169,0.09251728575823664,23423
7565.0,18,400,67.45,1,0.414,0.5506078144276169,1076
7566.0,20,0,94.06,10,0.501,0.33117564892682455,5114
7567.0,18,65,67.53,7,0.298,0.26007454360990917,11504
7568.0,17,0,70.37,1,0.166,0.08630091364346344,23577
7569.0,18,0,53.78,10,0.209,0.27225669905784994,10246
7570.0,19,136,92.47,6,0.508,0.3567842422196157,3850
7571.0,19,0,64.92,0,0.108,0.05354382634278492,24363
7572.0,20,0,83.34,0,0.242,0.12860311296214666,21940
7573.0,17,25,54.44,3,0.103,0.10568332783804259,22899
7574.0,20,305,65.9,10,0.502,0.555053953874118,1065
7575.0,19,0,57.1,0,0.051,0.02670777794723686,24845
7576.0,17,634,87.48,0,0.73101,0.7398040280238318,556
7577.0,20,119,86.49,3,0.399,0.2760734994090505,9871
7578.0,18,29,86.46,0,0.284,0.15349533429084258,20580
7579.0,19,0,60.9,0,0.079,0.038286754187777,24654
7580.0,19,123,80.21,0,0.302,0.22483791974460027,14884
7581.0,17,162,54.87,3,0.198,0.2544126864128572,12085
7582.0,17,0,58.83,8,0.209,0.23405394426261839,13978
7583.0,19,66,98.19,4,0.467,0.2760836700652669,9869
7584.0,18,58,75.43,7,0.35,0.27072704136485887,10425
7585.0,17,0,82.28,5,0.325,0.20991753604289665,16157
7586.0,17,58,53.74,10,0.247,0.2996202172335156,7593
7587.0,20,0,60.13,7,0.2,0.21351698631289862,15857
7588.0,17,226,95.68,1,0.502,0.3929395931334217,2613
7589.0,17,0,53.56,9,0.189,0.2505930354701326,12487
7590.0,19,0,76.67,2,0.23,0.13020139966561237,21876
7591.0,17,0,91.56,9,0.465,0.309065932696446,6713
7592.0,19,133,93.99,4,0.481,0.32521604822767836,5460
7593.0,19,129,63.33,1,0.201,0.20039424257880892,17008
7594.0,19,0,53.95,8,0.173,0.2289396773627181,14476
7595.0,18,45,62.77,10,0.304,0.3039149853295966,7173
7596.0,20,41,79.49,7,0.368,0.2690663184422206,10607
7597.0,19,44,81.26,6,0.365,0.253362927017479,12183
7598.0,18,98,82.51,2,0.338,0.22611624630828528,14769
7599.0,17,0,66.44,6,0.228,0.19774643893422753,17211
7600.0,18,0,75.33,8,0.329,0.2599733547064165,11517
7601.0,17,10,65.58,2,0.156,0.09533003362190264,23293
7602.0,17,187,94.57,9,0.612,0.4559679156856043,1503
7603.0,18,67,50.7,8,0.195,0.25840121504211694,11677
7604.0,17,108,66.28,10,0.372,0.3521672966263236,4043
7605.0,17,195,87.98,0,0.407,0.32894713470061154,5229
7606.0,18,0,99.53,2,0.398,0.20825427621960624,16318
7607.0,19,98,68.5,2,0.236,0.18707691487164818,18049
7608.0,17,98,66.46,5,0.276,0.2407344388603175,13393
7609.0,18,0,87.08,9,0.432,0.3009239286570597,7459
7610.0,17,15,93.05,2,0.359,0.19315518917568095,17568
7611.0,17,62,76.63,8,0.38,0.29675029381392914,7854
7612.0,17,15,91.33,2,0.346,0.1871176740672678,18045
7613.0,18,0,94.16,9,0.484,0.31405863267269085,6356
7614.0,19,0,66.5,6,0.228,0.19853319192628935,17158
7615.0,20,133,64.78,5,0.287,0.27506742492559383,9961
7616.0,19,143,55.19,0,0.134,0.1975815017528852,17223
7617.0,19,28,56.46,3,0.12,0.11247427305727684,22633
7618.0,20,634,77.3,1,0.695,0.7557698443860426,501
7619.0,18,0,55.31,8,0.183,0.22999731204817944,14369
7620.0,20,625,86.7,5,0.73101,0.8492628161059191,202
7621.0,20,8,73.32,9,0.338,0.2815466497458182,9273
7622.0,19,0,93.16,5,0.404,0.2390873546087129,13540
7623.0,20,0,83.32,10,0.423,0.3132552471596695,6406
7624.0,17,198,68.45,7,0.394,0.3905863653614135,2681
7625.0,20,0,61.56,0,0.084,0.046364717431394094,24484
7626.0,19,0,68.74,1,0.154,0.08213950614387185,23682
7627.0,17,0,72.52,7,0.29,0.23268487674812507,14120
7628.0,17,0,88.53,9,0.443,0.30350071684154695,7203
7629.0,19,0,65.78,6,0.223,0.1972746022729959,17234
7630.0,18,0,58.33,7,0.187,0.20985825589628962,16165
7631.0,18,130,79.33,2,0.336,0.2525987872833971,12248
7632.0,18,0,69.48,1,0.159,0.08317971374761464,23652
7633.0,20,0,69.11,9,0.302,0.2715203340714667,10341
7634.0,18,0,67.51,4,0.199,0.1491783849500436,20912
7635.0,17,0,75.69,6,0.295,0.21641456352493357,15610
7636.0,18,124,72.95,10,0.431,0.37618772828630104,3134
7637.0,17,0,96.47,4,0.41,0.2295205691766257,14413
7638.0,19,264,63.79,9,0.441,0.4904634264953512,1282
7639.0,20,0,65.58,4,0.185,0.14693517006454496,21024
7640.0,20,24,65.71,1,0.148,0.08712389912334212,23549
7641.0,19,183,96.43,5,0.551,0.3988568635757774,2457
7642.0,20,0,51.54,8,0.156,0.22728415780453648,14630
7643.0,18,0,52.82,2,0.056,0.0643196651739152,24183
7644.0,19,0,94.41,1,0.34,0.17778909784098165,18884
7645.0,17,185,61.09,4,0.277,0.3103070413024323,6610
7646.0,19,0,80.06,5,0.309,0.2050244558135,16593
7647.0,19,0,70.3,8,0.292,0.25153482641553576,12382
7648.0,17,145,59.63,8,0.312,0.3363155095498907,4798
7649.0,19,22,93.3,0,0.329,0.17499922807228308,19122
7650.0,19,0,75.55,9,0.348,0.2810847927212768,9328
7651.0,18,0,78.19,1,0.222,0.11701490305788337,22473
7652.0,19,109,50.67,2,0.114,0.16647551695446997,19732
7653.0,18,26,78.73,1,0.244,0.13331158965281917,21717
7654.0,18,58,56.36,2,0.121,0.11179037748222362,22652
7655.0,17,143,95.66,7,0.554,0.38585679977004417,2829
7656.0,18,0,72.55,7,0.29,0.2328880968983853,14098
7657.0,20,77,98.24,1,0.42,0.2430524241866873,13199
7658.0,20,144,67.63,9,0.388,0.3683962379309932,3393
7659.0,19,95,73.18,4,0.304,0.23303813519342242,14075
7660.0,19,162,50.9,8,0.26,0.3405440690216515,4512
7661.0,19,122,50.74,1,0.105,0.17137219086388378,19377
7662.0,18,136,83.48,10,0.516,0.40420361924349324,2307
7663.0,18,0,50.44,0,0.04199,0.010349659386385789,24976
7664.0,19,0,97.65,0,0.346,0.17957727934123752,18707
7665.0,20,163,98.48,9,0.625,0.44022420033866355,1674
7666.0,18,0,61.8,0,0.085,0.03763737012002101,24679
7667.0,19,185,90.57,10,0.6,0.4612797452150981,1451
7668.0,18,185,92.46,10,0.614,0.4640106790034127,1433
7669.0,18,166,56.6,10,0.341,0.3886498057825332,2731
7670.0,18,75,90.68,4,0.418,0.2616900630632597,11333
7671.0,17,53,93.16,7,0.476,0.30621051122545745,6972
7672.0,18,0,68.58,7,0.262,0.22580660722488896,14799
7673.0,19,95,84.67,5,0.406,0.2819280876400944,9239
7674.0,19,248,63.33,1,0.281,0.3569534312677859,3843
7675.0,20,211,78.75,7,0.477,0.4256015869272324,1890
7676.0,17,0,78.0,4,0.275,0.1761564451192396,19032
7677.0,20,195,56.05,6,0.284,0.3490942424952648,4172
7678.0,20,192,96.54,10,0.648,0.4774296913162323,1356
7679.0,18,0,96.94,3,0.395,0.21422554748378153,15797
7680.0,18,0,97.38,8,0.489,0.303034620174824,7251
7681.0,18,0,76.8,0,0.194,0.09998432182321597,23106
7682.0,19,334,62.54,9,0.479,0.5734372845332127,1006
7683.0,20,333,86.97,6,0.601,0.5746214152804853,1000
7684.0,19,0,83.08,5,0.331,0.21274281058881642,15926
7685.0,19,171,93.77,4,0.505,0.3650361773154815,3526
7686.0,19,0,92.6,1,0.327,0.17145631480220427,19371
7687.0,17,478,63.92,6,0.531,0.7165142684161813,645
7688.0,19,6,79.2,10,0.397,0.3089240467070498,6726
7689.0,17,0,71.94,7,0.286,0.23163810959091527,14216
7690.0,20,44,96.46,0,0.367,0.20137086639206148,16930
7691.0,20,6,70.45,0,0.152,0.08098243678836056,23711
7692.0,19,11,53.17,9,0.193,0.25471129617333005,12052
7693.0,18,0,74.49,0,0.177,0.09050475755244196,23469
7694.0,19,49,61.52,2,0.153,0.11515788480830992,22542
7695.0,19,90,50.53,4,0.137,0.18300846181573305,18396
7696.0,19,54,95.6,10,0.549,0.3633829485428085,3582
7697.0,19,0,83.63,4,0.316,0.19295872313352141,17587
7698.0,17,118,55.86,1,0.14,0.17138105761219602,19376
7699.0,17,0,68.97,10,0.319,0.29050864802250614,8385
7700.0,18,176,63.93,0,0.219,0.25436044566336063,12092
7701.0,19,18,90.81,3,0.362,0.20427443008838492,16666
7702.0,18,28,84.83,0,0.271,0.1465190931317687,21050
7703.0,19,115,55.49,6,0.226,0.2597232292305492,11536
7704.0,18,0,50.44,3,0.056,0.09289336086132247,23407
7705.0,20,0,90.99,1,0.315,0.16670994506117437,19717
7706.0,18,164,96.66,9,0.612,0.4374445378443599,1707
7707.0,20,0,98.09,7,0.476,0.28787666916151045,8638
7708.0,18,0,55.95,5,0.134,0.1552455062516724,20471
7709.0,18,129,69.55,7,0.355,0.3189389830565768,5982
7710.0,19,138,56.12,3,0.191,0.2267946675824294,14692
7711.0,18,0,96.72,6,0.448,0.2661076354330699,10897
7712.0,17,185,72.61,2,0.325,0.30410241211236844,7154
7713.0,18,93,95.49,3,0.447,0.27470413656373055,9991
7714.0,20,57,72.7,0,0.203,0.12976223879058943,21896
7715.0,17,0,54.54,10,0.214,0.27280107386101327,10186
7716.0,18,104,67.87,10,0.381,0.3517142502067101,4061
7717.0,19,593,98.57,7,0.73101,0.8905871147175567,108
7718.0,19,0,93.83,5,0.409,0.24089286299801138,13379
7719.0,18,116,75.69,7,0.391,0.3188548393926384,5987
7720.0,17,0,66.44,8,0.264,0.2447636367388385,13052
7721.0,17,0,58.2,1,0.077,0.04180762439045339,24605
7722.0,18,0,56.89,1,0.068,0.03976799707270787,24626
7723.0,20,634,57.79,7,0.65,0.862490321534109,165
7724.0,17,0,76.6,10,0.374,0.30172194557653786,7396
7725.0,20,60,84.98,7,0.421,0.2937444444007794,8093
7726.0,19,132,64.82,2,0.232,0.2201031316378243,15276
7727.0,17,159,99.21,4,0.537,0.3643188133287267,3549
7728.0,18,98,73.34,1,0.253,0.18528775244549697,18215
7729.0,17,50,79.78,0,0.249,0.14454073043780208,21142
7730.0,20,275,76.8,6,0.488,0.48460852410681726,1312
7731.0,19,33,88.55,5,0.392,0.24420540349078057,13110
7732.0,18,159,96.78,1,0.464,0.31918306126626544,5965
7733.0,18,123,92.37,6,0.499,0.34386682401956553,4383
7734.0,19,41,75.74,7,0.341,0.26062019815148574,11431
7735.0,17,0,96.92,9,0.504,0.31903573819316366,5974
7736.0,18,0,70.94,10,0.333,0.2934221055480416,8130
7737.0,17,0,53.69,5,0.117,0.1522326607488793,20675
7738.0,19,64,56.63,6,0.2,0.21710979875952274,15558
7739.0,19,124,97.61,2,0.465,0.2968554690162582,7846
7740.0,18,2,97.0,7,0.469,0.2855194668415231,8871
7741.0,17,228,95.69,5,0.576,0.4474304151746454,1598
7742.0,18,128,87.57,4,0.431,0.3034278192357942,7214
7743.0,20,0,83.96,8,0.391,0.27687196162138816,9784
7744.0,17,538,91.88,5,0.73101,0.7985892905241404,355
7745.0,17,161,72.26,4,0.342,0.30343270075216894,7210
7746.0,17,158,77.37,2,0.341,0.2810408279122061,9332
7747.0,20,0,94.92,6,0.435,0.26268309686159297,11240
7748.0,17,0,52.84,4,0.093,0.1234002924477852,22219
7749.0,19,132,78.16,2,0.329,0.2524151772581017,12265
7750.0,20,88,69.06,6,0.306,0.2602677367866036,11476
7751.0,19,0,77.78,0,0.201,0.10511973500998663,22925
7752.0,18,94,97.86,3,0.465,0.2824074720362824,9183
7753.0,17,142,89.28,4,0.453,0.3222921588407503,5720
7754.0,17,0,73.83,7,0.3,0.23528724158359535,13866
7755.0,17,138,84.04,10,0.521,0.40661413077592273,2260
7756.0,20,26,78.15,4,0.294,0.19145247850364616,17698
7757.0,17,0,59.86,8,0.216,0.23530509026295063,13864
7758.0,17,87,72.8,6,0.333,0.26617708463199374,10886
7759.0,20,537,55.54,3,0.456,0.7031003618341319,689
7760.0,18,0,72.82,0,0.165,0.08368775369179018,23643
7761.0,18,0,71.97,4,0.232,0.16039147409836138,20120
7762.0,19,193,84.92,9,0.546,0.446443283808958,1606
7763.0,19,10,63.47,6,0.213,0.19702704258405074,17262
7764.0,20,300,69.65,1,0.362,0.43467891580185264,1747
7765.0,18,0,70.58,7,0.276,0.22929039229814527,14444
7766.0,19,0,58.59,8,0.207,0.2343126143615768,13947
7767.0,20,594,86.63,1,0.684,0.7443764674049288,538
7768.0,18,146,83.46,8,0.486,0.3809710781214069,2989
7769.0,18,22,70.04,0,0.16,0.08454236728922987,23619
7770.0,20,190,57.92,5,0.276,0.3289669491247971,5228
7771.0,17,0,89.37,9,0.449,0.3050176270938351,7076
7772.0,17,39,84.65,0,0.277,0.15336139703441692,20587
7773.0,19,0,83.21,3,0.295,0.1714429552993345,19373
7774.0,20,149,97.28,6,0.552,0.3805744270009043,3003
7775.0,17,0,90.18,7,0.418,0.26930375305474613,10576
7776.0,20,0,94.94,1,0.344,0.18066947459206498,18606
7777.0,20,0,88.02,1,0.294,0.15628081832735458,20393
7778.0,20,170,87.27,9,0.548,0.4276953557348004,1856
7779.0,18,429,87.92,9,0.727,0.7290595005201844,604
7780.0,18,0,97.27,5,0.434,0.24957513059379197,12607
7781.0,19,67,76.25,10,0.417,0.3386458141651188,4639
7782.0,17,0,70.52,4,0.221,0.15627499276137005,20394
7783.0,20,105,98.06,7,0.546,0.35758133886928717,3820
7784.0,19,0,98.45,7,0.478,0.28806464156607575,8617
7785.0,18,0,93.62,1,0.334,0.17428724384404334,19187
7786.0,19,38,78.73,10,0.415,0.3246433001736046,5503
7787.0,19,0,81.34,0,0.227,0.11914406423167687,22396
7788.0,19,0,72.44,5,0.253,0.18638892708306004,18115
7789.0,20,18,60.53,10,0.27,0.28798288750289397,8630
7790.0,20,4,55.05,9,0.202,0.25460112500319826,12067
7791.0,20,0,50.62,5,0.095,0.15173714746099107,20722
7792.0,19,3,60.65,0,0.079,0.038214990178626715,24655
7793.0,19,0,76.92,7,0.322,0.24186881886309503,13296
7794.0,18,0,95.07,5,0.418,0.24375787601599763,13145
7795.0,17,0,70.77,5,0.241,0.1817723291365863,18499
7796.0,18,94,82.04,1,0.314,0.20695112614822342,16430
7797.0,20,0,73.13,5,0.258,0.18892416524422298,17882
7798.0,17,98,50.68,9,0.234,0.30235549094330116,7331
7799.0,19,0,71.38,7,0.282,0.2312362744989512,14254
7800.0,17,254,68.54,3,0.36,0.3983375740582694,2471
7801.0,18,54,65.83,9,0.314,0.2932526965102354,8147
7802.0,17,30,65.29,5,0.222,0.18407544889364463,18317
7803.0,19,122,57.62,8,0.282,0.3119539453287478,6495
7804.0,20,0,79.18,9,0.375,0.28777733016637974,8648
7805.0,20,91,90.16,2,0.389,0.2435300245661144,13161
7806.0,19,0,91.65,10,0.484,0.32683152921905145,5348
7807.0,17,0,63.42,0,0.097,0.04329858579268789,24579
7808.0,19,51,64.35,1,0.156,0.1057689534006734,22893
7809.0,17,0,64.21,6,0.212,0.19381224732906438,17525
7810.0,18,160,58.04,2,0.202,0.24301056658254114,13203
7811.0,19,0,81.21,0,0.226,0.11861824736882598,22422
7812.0,19,193,57.32,7,0.31,0.3658839465170748,3494
7813.0,17,195,69.91,6,0.384,0.3729126889503557,3242
7814.0,20,44,77.13,10,0.408,0.3260134196900295,5401
7815.0,18,0,83.86,1,0.264,0.13893430074691387,21444
7816.0,20,0,98.37,3,0.405,0.21972648840473605,15310
7817.0,19,0,90.86,2,0.333,0.17930091274585705,18733
7818.0,19,0,69.69,4,0.215,0.15526398166775046,20467
7819.0,19,92,91.44,5,0.453,0.29642760883484515,7880
